locality,bhk,area_sqft,price_lakhs
Kanjurmarg,1,401,85
Kanjurmarg,1,401,85
Kanjurmarg,1,353,83
Kanjurmarg,2,474,114
Kanjurmarg,1,353,83
Kanjurmarg,1,370,87
Kanjurmarg,2,475,117
Kanjurmarg,3,955,212
Kanjurmarg,1,465,105
Kanjurmarg,3,1081,273
Kanjurmarg,2,626,155
Kanjurmarg,2,590,136
Kanjurmarg,1,535,120
Kanjurmarg,1,509,118
Kanjurmarg,1,430,95
Kanjurmarg,2,616,137
Kanjurmarg,1,353,83
Kanjurmarg,2,474,114
Kanjurmarg,1,353,83
Kanjurmarg,1,370,87
Kanjurmarg,2,475,117
Kanjurmarg,3,955,212
Kanjurmarg,1,465,105
Kanjurmarg,3,1081,273
Kanjurmarg,2,626,155
Kanjurmarg,2,590,136
Kanjurmarg,1,535,120
Kanjurmarg,1,509,118
Kanjurmarg,1,430,95
Kanjurmarg,2,616,137
Kanjurmarg,1,461,113
Kanjurmarg,1,503,123
Kanjurmarg,2,627,150
Kanjurmarg,2,730,175
Kanjurmarg,1,458,112
Kanjurmarg,1,507,124
Kanjurmarg,2,733,176
Kanjurmarg,2,665,159
Kanjurmarg,2,687,172
Kanjurmarg,2,723,180
Kanjurmarg,1,537,142
Kanjurmarg,2,797,198
Kanjurmarg,1,353,83
Kanjurmarg,2,474,114
Kanjurmarg,1,353,83
Kanjurmarg,1,370,87
Kanjurmarg,2,475,117
Kanjurmarg,3,955,212
Kanjurmarg,1,465,105
Kanjurmarg,3,1081,273
Kanjurmarg,2,626,155
Kanjurmarg,2,590,136
Kanjurmarg,1,535,120
Kanjurmarg,1,509,118
Kanjurmarg,1,430,95
Kanjurmarg,2,616,137
Kanjurmarg,2,555,145
Kanjurmarg,3,891,232
Kanjurmarg,2,739,193
Kanjurmarg,1,449,117
Kanjurmarg,2,538,139
Kanjurmarg,3,1115,282
Kanjurmarg,3,1052,266
Kanjurmarg,2,694,175
Kanjurmarg,3,929,235
Kanjurmarg,2,656,166
Kanjurmarg,2,753,190
Kanjurmarg,2,653,165
Kanjurmarg,2,752,190
Kanjurmarg,2,669,175
Kanjurmarg,3,872,237
Kanjurmarg,2,663,174
Kanjurmarg,3,996,268
Kanjurmarg,2,668,175
Kanjurmarg,3,995,268
Kanjurmarg,2,667,175
Kanjurmarg,2,653,171
Kanjurmarg,2,792,214
Kanjurmarg,2,592,160
Kanjurmarg,2,646,169
Kanjurmarg,3,849,231
Kanjurmarg,2,638,167
Kanjurmarg,2,641,168
Kanjurmarg,2,772,201
Kanjurmarg,2,706,188
Kanjurmarg,3,1171,315
Kanjurmarg,3,965,260
Kanjurmarg,2,621,163
Kanjurmarg,3,1008,271
Kanjurmarg,2,612,160
Kanjurmarg,2,617,162
Kanjurmarg,2,669,175
Kanjurmarg,3,872,237
Kanjurmarg,2,663,174
Kanjurmarg,3,996,268
Kanjurmarg,2,668,175
Kanjurmarg,3,995,268
Kanjurmarg,2,667,175
Kanjurmarg,2,653,171
Kanjurmarg,2,626,155
Kanjurmarg,2,590,136
Kanjurmarg,1,535,120
Kanjurmarg,1,509,118
Kanjurmarg,1,430,95
Kanjurmarg,2,616,137
Kanjurmarg,2,571,140
Kanjurmarg,3,759,182
Kanjurmarg,2,705,162
Kanjurmarg,2,789,181
Kanjurmarg,2,706,162
Kanjurmarg,2,663,152
Kanjurmarg,2,793,182
Kanjurmarg,2,665,153
Kanjurmarg,2,730,140
Kanjurmarg,3,1100,280
Kanjurmarg,2,730,140
Kanjurmarg,2,730,140
Kanjurmarg,2,489,123
Kanjurmarg,2,1050,205
Kanjurmarg,2,750,165
Kanjurmarg,2,950,180
Kanjurmarg,3,1322,251
Kanjurmarg,2,489,123
Kanjurmarg,2,661,182
Kanjurmarg,2,771,215
Kanjurmarg,2,489,125
Kanjurmarg,2,673,170
Kanjurmarg,2,537,151
Kanjurmarg,1,352,92
Kanjurmarg,2,646,169
Kanjurmarg,3,849,231
Kanjurmarg,2,705,190
Kanjurmarg,2,638,167
Kanjurmarg,2,641,168
Kanjurmarg,2,772,201
Kanjurmarg,2,706,188
Kanjurmarg,2,631,150
Kanjurmarg,1,537,142
Kanjurmarg,3,1171,315
Kanjurmarg,3,965,260
Kanjurmarg,2,687,172
Kanjurmarg,2,621,163
Kanjurmarg,3,1008,271
Kanjurmarg,2,612,160
Kanjurmarg,2,809,220
Kanjurmarg,2,617,162
Kanjurmarg,2,813,220
Kanjurmarg,3,1075,287
Kanjurmarg,3,955,255
Kanjurmarg,1,465,124
Kanjurmarg,3,1081,289
Kanjurmarg,2,626,167
Kanjurmarg,2,590,158
Kanjurmarg,1,535,143
Kanjurmarg,3,1193,319
Kanjurmarg,1,509,136
Kanjurmarg,1,430,115
Kanjurmarg,3,1104,295
Kanjurmarg,2,616,165
Kanjurmarg,3,995,268
Kanjurmarg,2,667,175
Kanjurmarg,2,797,198
Kanjurmarg,2,653,171
Kanjurmarg,2,792,214
Kanjurmarg,1,550,133
Kanjurmarg,2,725,196
Kanjurmarg,2,592,160
Kanjurmarg,3,1085,273
Kanjurmarg,2,789,213
Kanjurmarg,2,723,180
Kanjurmarg,2,669,175
Kanjurmarg,2,792,214
Kanjurmarg,1,550,133
Kanjurmarg,2,725,196
Kanjurmarg,2,592,160
Kanjurmarg,3,1085,273
Kanjurmarg,2,789,213
Kanjurmarg,2,723,180
Kanjurmarg,2,670,150
Kanjurmarg,1,353,99
Kanjurmarg,1,353,99
Kanjurmarg,1,353,99
Kanjurmarg,1,353,99
Kanjurmarg,2,474,133
Kanjurmarg,2,474,133
Kanjurmarg,1,370,104
Kanjurmarg,1,370,104
Kanjurmarg,2,475,133
Kanjurmarg,2,475,133
Kanjurmarg,1,461,113
Kanjurmarg,1,503,123
Kanjurmarg,2,627,150
Kanjurmarg,2,730,175
Kanjurmarg,1,458,112
Kanjurmarg,1,507,124
Kanjurmarg,2,733,176
Kanjurmarg,2,665,159
Kanjurmarg,2,1000,230
Kanjurmarg,1,511,100
Kanjurmarg,2,630,122
Kanjurmarg,1,313,64
Kanjurmarg,1,313,64
Kanjurmarg,1,313,64
Kanjurmarg,2,751,154
Kanjurmarg,2,751,154
Kanjurmarg,2,454,125
Kanjurmarg,3,804,230
Kanjurmarg,2,700,182
Kanjurmarg,2,1015,190
Kanjurmarg,2,1015,190
Kanjurmarg,1,475,87
Kanjurmarg,2,637,145
Kanjurmarg,2,807,210
Kanjurmarg,2,1048,195
Kanjurmarg,2,1048,195
Kanjurmarg,1,661,132
Kanjurmarg,2,751,150
Kanjurmarg,2,867,225
Kanjurmarg,1,513,100
Kanjurmarg,1,513,100
Kanjurmarg,1,513,100
Kanjurmarg,2,850,222
Kanjurmarg,1,352,92
Kanjurmarg,3,1550,356
Kanjurmarg,3,1775,407
Kanjurmarg,3,1675,384
Kanjurmarg,3,1675,384
Kanjurmarg,3,1750,402
Kanjurmarg,3,1550,356
Kanjurmarg,3,1775,407
Kanjurmarg,3,1675,384
Kanjurmarg,3,1675,384
Kanjurmarg,3,1750,402
Kanjurmarg,3,1550,356
Kanjurmarg,3,1750,402
Kanjurmarg,3,849,231
Kanjurmarg,3,965,260
Kanjurmarg,3,996,268
Kanjurmarg,3,1250,270
Kanjurmarg,2,592,160
Kanjurmarg,1,835,192
Kanjurmarg,1,537,142
Kanjurmarg,1,650,149
Kanjurmarg,2,513,118
Kanjurmarg,1,835,192
Kanjurmarg,1,650,149
Kanjurmarg,3,1249,287
Kanjurmarg,3,1085,249
Kanjurmarg,2,1150,264
Kanjurmarg,2,1265,290
Kanjurmarg,2,1275,293
Kanjurmarg,2,1250,287
Kanjurmarg,2,1115,256
Kanjurmarg,2,1225,281
Kanjurmarg,2,1150,264
Kanjurmarg,2,1265,290
Kanjurmarg,2,1275,293
Kanjurmarg,2,1250,287
Kanjurmarg,2,1115,256
Kanjurmarg,2,1225,281
Kanjurmarg,2,669,175
Kanjurmarg,2,667,175
Kanjurmarg,2,772,201
Kanjurmarg,2,668,175
Kanjurmarg,2,663,174
Kanjurmarg,2,809,220
Kanjurmarg,2,797,183
Kanjurmarg,2,723,166
Kanjurmarg,2,687,158
Kanjurmarg,2,813,187
Kanjurmarg,2,725,166
Kanjurmarg,2,690,158
Kanjurmarg,2,1100,252
Kanjurmarg,2,813,187
Kanjurmarg,2,725,166
Kanjurmarg,2,690,168
Kanjurmarg,2,1100,252
Kanjurmarg,2,653,171
Kanjurmarg,2,621,163
Kanjurmarg,2,617,162
Kanjurmarg,2,646,169
Kanjurmarg,2,612,160
Kanjurmarg,2,641,168
Kanjurmarg,2,638,167
Kanjurmarg,2,592,160
Kanjurmarg,2,797,183
Kanjurmarg,2,723,166
Kanjurmarg,2,687,158
Kanjurmarg,2,813,187
Kanjurmarg,2,725,166
Kanjurmarg,2,690,158
Kanjurmarg,2,1100,252
Kanjurmarg,2,813,187
Kanjurmarg,2,725,166
Kanjurmarg,2,690,168
Kanjurmarg,2,1100,252
Kanjurmarg,2,653,171
Kanjurmarg,2,621,163
Kanjurmarg,2,617,162
Kanjurmarg,2,646,169
Kanjurmarg,2,612,160
Kanjurmarg,2,641,168
Kanjurmarg,2,638,167
Kanjurmarg,2,592,160
Kanjurmarg,1,835,192
Kanjurmarg,2,813,187
Kanjurmarg,2,725,166
Kanjurmarg,2,690,168
Kanjurmarg,2,1100,252
Kanjurmarg,2,653,171
Kanjurmarg,2,621,163
Kanjurmarg,2,617,162
Kanjurmarg,2,646,169
Kanjurmarg,2,612,160
Kanjurmarg,2,641,168
Kanjurmarg,2,638,167
Kanjurmarg,2,592,160
Kanjurmarg,1,835,192
Kanjurmarg,1,537,142
Kanjurmarg,1,650,149
Kanjurmarg,2,513,118
Kanjurmarg,1,835,192
Kanjurmarg,1,650,149
Kanjurmarg,2,631,150
Kanjurmarg,3,915,238
Kanjurmarg,2,631,150
Kanjurmarg,1,550,133
Kanjurmarg,1,352,92
Kanjurmarg,3,1250,270
Kanjurmarg,2,1130,230
Kanjurmarg,2,1130,230
Kanjurmarg,2,1130,228
Kanjurmarg,3,1200,350
Kanjurmarg,2,592,160
Kanjurmarg,2,513,118
Kanjurmarg,2,513,118
Kanjurmarg,2,535,119
Kanjurmarg,2,616,135
Kanjurmarg,2,646,152
Kanjurmarg,2,632,153
Kanjurmarg,2,616,135
Kanjurmarg,1,467,126
Kanjurmarg,1,465,126
Kanjurmarg,2,667,175
Kanjurmarg,2,621,163
Kanjurmarg,2,612,160
Kanjurmarg,2,592,160
Kanjurmarg,2,513,118
Kanjurmarg,2,513,118
Kanjurmarg,2,535,119
Kanjurmarg,2,616,135
Kanjurmarg,2,646,152
Kanjurmarg,2,632,153
Kanjurmarg,2,616,135
Kanjurmarg,1,467,126
Kanjurmarg,2,630,165
Kanjurmarg,1,531,141
Kanjurmarg,1,351,96
Kanjurmarg,2,667,175
Kanjurmarg,2,621,163
Kanjurmarg,2,612,160
Kanjurmarg,2,592,160
Kanjurmarg,2,513,118
Kanjurmarg,2,513,118
Kanjurmarg,2,535,119
Kanjurmarg,2,616,135
Kanjurmarg,2,646,152
Kanjurmarg,2,632,153
Kanjurmarg,2,616,135
Kanjurmarg,1,467,126
Kanjurmarg,1,465,126
Kanjurmarg,2,631,150
Kanjurmarg,1,550,133
Kanjurmarg,1,401,85
Kanjurmarg,1,368,87
Kanjurmarg,2,475,117
Kanjurmarg,1,401,85
Kanjurmarg,1,368,87
Kanjurmarg,2,475,117
Kanjurmarg,2,677,185
Kanjurmarg,1,465,126
Kanjurmarg,1,462,125
Kanjurmarg,3,1050,245
Kanjurmarg,2,920,250
Kanjurmarg,2,620,150
Kanjurmarg,2,856,175
Kanjurmarg,3,1209,345
Kanjurmarg,2,765,187
Kanjurmarg,2,771,205
Kanjurmarg,2,771,205
Kanjurmarg,2,771,205
Kanjurmarg,2,999,195
Kanjurmarg,2,1050,210
Kanjurmarg,2,890,170
Kanjurmarg,2,880,200
Kanjurmarg,2,690,150
Kanjurmarg,1,550,116
Kanjurmarg,1,550,118
Kanjurmarg,1,420,100
Kanjurmarg,2,690,190
Kanjurmarg,2,537,147
Kanjurmarg,2,740,214
Kanjurmarg,3,891,250
Kanjurmarg,3,804,234
Kanjurmarg,1,446,88
Kanjurmarg,2,663,137
Karanjade,1,655,43
Karanjade,1,690,36
Karanjade,1,690,36
Karanjade,1,725,49
Karanjade,2,1050,65
Karanjade,1,625,40
Karanjade,1,450,28
Karanjade,1,430,28
Karanjade,1,660,45
Karanjade,2,1300,140
Karanjade,1,660,45
Karanjade,1,650,45
Karanjade,2,1060,69
Karanjade,1,650,45
Karanjade,2,1060,69
Karanjade,1,650,39
Karanjade,1,650,40
Karanjade,1,685,39
Karanjade,1,625,35
Karanjade,1,650,39
Karanjade,1,650,40
Karanjade,1,685,39
Karanjade,1,625,35
Karanjade,1,700,45
Karanjade,2,930,55
Karanjade,1,700,45
Karanjade,1,670,44
Karanjade,1,690,37
Karanjade,1,710,43
Karanjade,2,1100,69
Karanjade,1,650,42
Karanjade,1,575,36
Karanjade,1,615,36
Karanjade,2,1122,52
Karanjade,2,1031,65
Karanjade,1,650,45
Karanjade,2,1055,75
Karanjade,2,1005,65
Karanjade,1,530,35
Karanjade,1,530,35
Karanjade,1,715,45
Karanjade,2,1105,75
Karanjade,1,715,45
Karanjade,2,1105,75
Karanjade,1,600,30
Karanjade,1,271,36
Karanjade,1,181,19
Karanjade,1,275,30
Karanjade,1,139,18
Karanjade,1,466,50
Karanjade,1,431,44
Karanjade,1,431,44
Karanjade,2,771,81
Karanjade,1,510,53
Karanjade,1,429,48
Karanjade,2,768,81
Karanjade,2,675,79
Karanjade,2,771,81
Karanjade,1,636,43
Karanjade,1,510,53
Karanjade,1,429,48
Karanjade,1,427,45
Karanjade,2,768,81
Karanjade,2,598,63
Karanjade,2,675,79
Karanjade,1,636,43
Karanjade,2,471,53
Karanjade,1,427,45
Karanjade,1,458,49
Karanjade,2,471,53
Karanjade,2,536,57
Karanjade,1,458,49
Karanjade,1,500,24
Karanjade,1,448,23
Karanjade,4,3000,250
Karanjade,2,1235,100
Karanjade,1,596,29
Karanjade,1,621,30
Karanjade,1,622,29
Karanjade,1,634,30
Karanjade,1,614,29
Karanjade,1,614,29
Karanjade,1,665,41
Karanjade,1,665,41
Karanjade,2,1045,85
Karanjade,1,450,26
Karanjade,1,664,43
Karanjade,2,1075,69
Karanjade,1,640,43
Karanjade,1,410,25
Karanjade,1,630,43
Karanjade,2,1080,65
Karanjade,2,1060,66
Karanjade,1,685,45
Karanjade,1,645,38
Karanjade,1,650,43
Karanjade,1,665,39
Karanjade,1,650,36
Karanjade,1,625,40
Karanjade,2,1050,65
Karanjade,1,650,36
Karanjade,1,625,40
Karanjade,2,1050,65
Karanjade,1,650,40
Karanjade,1,650,45
Karanjade,1,640,43
Karanjade,1,660,43
Karanjade,1,650,47
Karanjade,1,685,45
Karanjade,2,1050,74
Karanjade,1,690,49
Karanjade,2,1050,75
Karanjade,1,734,52
Karanjade,2,800,85
Karanjade,1,640,43
Karanjade,1,660,43
Karanjade,1,650,47
Karanjade,1,610,34
Karanjade,1,610,34
Karanjade,1,610,34
Karanjade,1,670,44
Karanjade,1,651,31
Karanjade,1,676,34
Karanjade,1,650,38
Karanjade,2,1287,90
Karanjade,2,1132,85
Karanjade,2,1287,90
Karanjade,2,1132,85
Karanjade,2,1287,90
Karanjade,2,1132,85
Karanjade,2,1100,80
Karanjade,2,1010,68
Karanjade,1,660,44
Karanjade,2,1010,70
Karanjade,2,955,70
Karanjade,2,1100,80
Karanjade,2,1010,68
Karanjade,1,660,44
Karanjade,2,1010,70
Karanjade,2,955,70
Karanjade,2,1070,75
Karanjade,1,740,40
Karanjade,2,1244,72
Karanjade,2,1050,61
Karjat,2,1200,66
Karjat,1,615,25
Karjat,2,1050,49
Karjat,2,1200,49
Karjat,1,900,40
Karjat,3,1500,65
Karjat,2,1200,49
Karjat,1,950,36
Karjat,3,1600,65
Karjat,1,850,40
Karjat,3,1800,85
Karjat,8,4500,225
Karjat,5,5000,300
Karjat,2,900,47
Karjat,2,1300,45
Karjat,3,1400,55
Karjat,2,1400,52
Karjat,2,1400,55
Karjat,2,1100,45
Karjat,3,2500,150
Karjat,1,450,18
Karjat,3,1400,65
Karjat,2,1100,45
Karjat,2,1200,45
Karjat,2,1200,47
Karjat,1,350,12
Karjat,1,450,18
Karjat,2,1300,45
Karjat,2,1200,50
Karjat,2,1019,38
Karjat,2,1200,43
Karjat,2,1500,55
Karjat,3,1600,60
Karjat,1,460,22
Karjat,3,1200,65
Karjat,3,1300,56
Karjat,2,1200,49
Karjat,2,705,33
Karjat,2,705,33
Karjat,3,3000,89
Karjat,2,2758,98
Karjat,3,1949,115
Karjat,3,3800,145
Karjat,2,3500,125
Karjat,3,3800,145
Karjat,2,3500,125
Karjat,2,1200,48
Karjat,2,1000,50
Karjat,3,5000,200
Karjat,3,4000,200
Karjat,3,2368,135
Karjat,1,350,12
Karjat,1,350,12
Karjat,1,350,12
Karjat,1,450,16
Karjat,2,650,19
Karjat,1,350,12
Karjat,1,450,16
Karjat,1,450,18
Karjat,1,450,15
Karjat,1,350,12
Karjat,1,450,18
Karjat,1,550,16
Karjat,1,540,16
Karjat,1,440,16
Karjat,2,1400,51
Karjat,2,1000,40
Karjat,4,3450,190
Karjat,2,1100,42
Karjat,3,1400,60
Karjat,2,1200,42
Karjat,3,1300,52
Karjat,2,1100,47
Karjat,2,1000,45
Karjat,3,1450,71
Karjat,4,3250,100
Karjat,2,1250,47
Karjat,3,1500,70
Karjat,3,2200,115
Karjat,3,2700,130
Karjat,3,1635,80
Karjat,2,1880,70
Karjat,3,2500,75
Karjat,3,1700,85
Karjat,3,1700,85
Karjat,3,1300,73
Karjat,2,1949,89
Karjat,3,5000,150
Karjat,1,650,21
Karjat,4,2475,119
Karjat,4,2785,130
Karjat,4,3240,145
Karjat,4,2758,129
Karjat,4,2494,119
Karjat,3,1396,70
Karjat,3,1600,77
Karjat,2,735,29
Karjat,1,560,26
Karjat,2,840,40
Karjat,1,460,23
Karjat,1,550,25
Karjat,1,615,28
Karjat,1,595,27
Karjat,2,780,35
Karjat,2,840,40
Karjat,1,460,23
Karjat,1,550,25
Karjat,1,615,28
Karjat,1,595,27
Karjat,2,780,35
Karjat,1,610,20
Karjat,1,579,20
Karjat,1,620,23
Karjat,1,579,20
Karjat,1,640,26
Karjat,2,820,30
Karjat,2,1200,44
Karjat,2,1200,44
Karjat,1,270,12
Karjat,1,270,12
Karjat,2,1000,40
Karjat,2,1000,40
Karjat,1,595,21
Karjat,1,595,21
Karjat,1,550,22
Karjat,1,595,27
Karjat,2,840,37
Karjat,1,615,28
Karjat,1,560,25
Karjat,2,1092,30
Karjat,2,960,27
Karjat,1,750,42
Karjat,1,435,14
Karjat,1,845,23
Karjat,1,845,23
Karjat,1,845,23
Karjat,1,359,10
Karjat,2,528,24
Karjat,2,528,24
Karjat,1,276,14
Karjat,1,276,14
Karjat,2,528,24
Karjat,2,528,24
Karjat,1,276,14
Karjat,1,276,14
Karjat,1,540,20
Karjat,1,597,18
Karjat,1,615,18
Karjat,1,425,14
Karjat,1,540,21
Karjat,2,800,31
Karjat,1,375,15
Karjat,1,540,21
Karjat,1,540,21
Karjat,1,492,17
Karjat,2,960,45
Karjat,2,1000,48
Karjat,3,3820,96
Karjat,3,2700,79
Karjat,3,2655,88
Karjat,3,4500,130
Karjat,3,1825,80
Karjat,3,2655,83
Karjat,3,1600,65
Karjat,3,1600,65
Karjat,3,1625,66
Karjat,2,1000,48
Karjat,2,2540,64
Karjat,2,1500,60
Karjat,3,2200,120
Karjat,2,1200,60
Karjat,2,1050,50
Karjat,2,1500,60
Karjat,3,3200,83
Karjat,3,2655,92
Karjat,3,3200,95
Karjat,3,1510,66
Karjat,3,1822,73
Karjat,3,1510,66
Karjat,3,1822,73
Karjat,3,1835,76
Karjat,3,1855,80
Karjat,3,1824,84
Karjat,3,3000,82
Karjat,3,4340,135
Karjat,3,4235,128
Karjat,3,4500,132
Karjat,3,1780,88
Karjat,2,860,43
Karjat,2,990,63
Karjat,2,1000,47
Karjat,2,860,43
Karjat,2,990,63
Karjat,2,1000,47
Karjat,2,1500,65
Karjat,2,1500,65
Karjat,3,4100,105
Karjat,3,1890,80
Karjat,3,1897,79
Karjat,3,1925,70
Karjat,3,1890,80
Karjat,3,1897,79
Karjat,3,1925,70
Karjat,3,1895,70
Karjat,3,4500,124
Karjat,3,4425,124
Karjat,3,1575,59
Karjat,3,1556,66
Karjat,3,1558,61
Karjat,3,1579,59
Karjat,3,1565,69
Karjat,3,1579,69
Karjat,3,1540,64
Karjat,3,1460,65
Karjat,3,1545,66
Karjat,3,1575,59
Karjat,3,1556,66
Karjat,3,1558,61
Karjat,3,1579,59
Karjat,3,1565,69
Karjat,3,1579,69
Karjat,2,1080,68
Karjat,3,1845,83
Karjat,3,1520,66
Karjat,3,1535,75
Karjat,3,1540,76
Karjat,3,4100,105
Karjat,3,1890,80
Karjat,3,1897,79
Karjat,3,1925,70
Karjat,3,1890,80
Karjat,3,1897,79
Karjat,3,1925,70
Karjat,3,1895,70
Karjat,3,4500,124
Karjat,3,4425,124
Karjat,3,3800,117
Karjat,3,3600,120
Karjat,3,3576,125
Karjat,3,2500,90
Karjat,3,1700,70
Karjat,3,1740,72
Karjat,3,3150,92
Karjat,3,1545,66
Karjat,2,1080,68
Karjat,2,1650,65
Karjat,3,1800,95
Karjat,2,820,26
Karjat,1,600,20
Karjat,2,1250,48
Karjat,1,560,19
Kasaradavali Thane,1,559,52
Kasaradavali Thane,1,682,58
Kasaradavali Thane,2,951,91
Kasaradavali Thane,1,642,53
Kasaradavali Thane,2,980,76
Kasaradavali Thane,1,602,56
Kasaradavali Thane,2,980,92
Kasaradavali Thane,1,602,50
Kasaradavali Thane,2,900,72
Kasaradavali Thane,1,600,57
Kasaradavali Thane,3,1149,92
Kasaradavali Thane,1,656,62
Kasaradavali Thane,3,1149,93
Kasaradavali Thane,1,664,60
Kasaradavali Thane,1,662,51
Kasaradavali Thane,1,662,51
Kasaradavali Thane,2,920,96
Kasaradavali Thane,1,654,65
Kasaradavali Thane,2,958,98
Kasaradavali Thane,2,905,69
Kasaradavali Thane,1,602,50
Kasaradavali Thane,2,998,95
Kasaradavali Thane,2,998,85
Kasaradavali Thane,2,725,60
Kasaradavali Thane,2,962,83
Kasaradavali Thane,1,630,65
Kasaradavali Thane,1,602,50
Kasaradavali Thane,2,1102,93
Kasaradavali Thane,1,600,57
Kasaradavali Thane,2,962,75
Kasaradavali Thane,2,750,80
Kasaradavali Thane,2,1050,95
Kasaradavali Thane,1,615,52
Kasaradavali Thane,1,630,55
Kasaradavali Thane,2,960,85
Kasaradavali Thane,1,550,54
Kasaradavali Thane,2,815,80
Kasaradavali Thane,1,650,50
Kasaradavali Thane,2,890,90
Kasaradavali Thane,1,554,53
Kasaradavali Thane,1,555,54
Kasaradavali Thane,1,590,56
Kasaradavali Thane,2,723,68
Kasaradavali Thane,2,980,83
Kasaradavali Thane,2,850,79
Kasaradavali Thane,1,735,68
Kasaradavali Thane,1,599,53
Kasaradavali Thane,1,599,53
Kasaradavali Thane,2,980,86
Kasaradavali Thane,1,652,53
Kasaradavali Thane,1,334,27
Kasaradavali Thane,2,940,85
Kasaradavali Thane,1,625,46
Kasaradavali Thane,1,334,28
Kasaradavali Thane,3,1149,90
Kasaradavali Thane,1,680,60
Kasaradavali Thane,1,642,53
Kasaradavali Thane,2,1050,93
Kasaradavali Thane,1,600,57
Kasaradavali Thane,1,490,45
Kasaradavali Thane,2,1050,93
Kasaradavali Thane,1,600,57
Kasaradavali Thane,1,490,45
Kasaradavali Thane,1,625,59
Kasaradavali Thane,2,850,82
Kasaradavali Thane,1,650,63
Kasaradavali Thane,1,620,51
Kasaradavali Thane,1,600,56
Kewale,2,1100,55
Kewale,1,560,30
Kewale,2,775,41
Kewale,1,450,24
Kewale,1,390,21
Kewale,1,690,36
Kewale,2,885,47
Kewale,1,560,30
Kewale,2,775,41
Kewale,1,450,24
Kewale,1,390,21
Khar,1,480,190
Khar,1,380,125
Khar,2,1150,425
Khar,2,1150,425
Khar,1,970,275
Khar,2,1080,375
Khar,1,350,120
Khar,1,350,120
Khar,2,1000,400
Khar,2,850,336
Khar,2,1200,375
Khar,1,560,175
Khar,2,750,250
Khar,2,750,250
Khar,2,990,325
Khar,3,1404,400
Khar,3,1294,400
Khar,3,821,300
Khar,3,821,300
Khar,3,1427,400
Khar,2,887,200
Khar,3,1294,400
Khar,2,994,300
Khar,2,720,310
Khar,2,720,310
Khar,2,1200,375
Khar,2,1090,250
Khar,2,750,235
Khar,2,750,235
Khar,2,800,265
Kharghar,1,350,55
Kharghar,2,1000,99
Kharghar,1,670,64
Kharghar,2,1100,115
Kharghar,2,1100,115
Kharghar,2,1125,130
Kharghar,2,1100,100
Kharghar,1,490,42
Kharghar,1,670,64
Kharghar,2,1100,115
Kharghar,2,1100,115
Kharghar,2,1125,130
Kharghar,2,1100,100
Kharghar,2,1125,135
Kharghar,2,1150,105
Kharghar,2,1125,125
Kharghar,2,1250,130
Kharghar,2,1250,130
Kharghar,2,1310,183
Kharghar,2,1250,140
Kharghar,2,1250,140
Kharghar,2,1200,145
Kharghar,3,1650,175
Kharghar,3,1650,175
Kharghar,2,1025,95
Kharghar,2,1050,110
Kharghar,1,700,75
Kharghar,1,658,59
Kharghar,2,1120,99
Kharghar,2,1125,140
Kharghar,2,1000,110
Kharghar,2,1115,115
Kharghar,2,1125,125
Kharghar,3,1500,125
Kharghar,3,1500,125
Kharghar,2,1000,92
Kharghar,2,1125,130
Kharghar,3,1550,152
Kharghar,3,1550,152
Kharghar,2,1250,145
Kharghar,2,1250,145
Kharghar,3,1550,155
Kharghar,2,1200,105
Kharghar,2,1200,105
Kharghar,2,1100,120
Kharghar,1,650,62
Kharghar,2,1120,90
Kharghar,3,1800,199
Kharghar,2,1150,129
Kharghar,3,1850,135
Kharghar,3,1415,140
Kharghar,2,1185,110
Kharghar,3,2400,175
Kharghar,3,1600,155
Kharghar,2,1225,175
Kharghar,2,1250,100
Kharghar,2,1050,91
Kharghar,1,650,75
Kharghar,2,650,95
Kharghar,3,1030,175
Kharghar,2,1020,165
Kharghar,4,1750,236
Kharghar,1,450,45
Kharghar,4,1400,155
Kharghar,2,756,82
Kharghar,2,1150,120
Kharghar,2,1100,88
Kharghar,2,1150,137
Kharghar,1,680,56
Kharghar,3,1750,187
Kharghar,2,1025,95
Kharghar,2,1200,173
Kharghar,1,750,70
Kharghar,2,1240,141
Kharghar,3,1650,130
Kharghar,3,1650,155
Kharghar,1,700,55
Kharghar,2,1050,80
Kharghar,2,1300,115
Kharghar,2,1300,95
Kharghar,4,3200,250
Kharghar,2,1100,85
Kharghar,1,700,55
Kharghar,2,1100,85
Kharghar,2,1235,188
Kharghar,3,1700,182
Kharghar,3,2000,249
Kharghar,3,1040,168
Kharghar,3,1040,168
Kharghar,2,825,125
Kharghar,1,783,72
Kharghar,2,1187,112
Kharghar,2,1195,100
Kharghar,2,1270,100
Kharghar,2,870,80
Kharghar,2,1150,110
Kharghar,2,1220,95
Kharghar,2,1150,165
Kharghar,3,1615,200
Kharghar,2,1150,165
Kharghar,2,1150,150
Kharghar,2,1180,125
Kharghar,2,650,90
Kharghar,2,900,100
Kharghar,2,1220,108
Kharghar,2,1200,100
Kharghar,3,1650,165
Kharghar,2,1355,152
Kharghar,2,1025,115
Kharghar,3,1650,165
Kharghar,2,1355,152
Kharghar,3,1250,145
Kharghar,2,750,98
Kharghar,2,1200,108
Kharghar,2,1145,104
Kharghar,2,1261,135
Kharghar,3,1670,145
Kharghar,1,650,65
Kharghar,3,1425,120
Kharghar,1,680,57
